SeniorCitizen,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure,TotalCharges_per_monthlyCharges,MonthlyCharges_tenure,protection_score,gender_Male,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,contract_risk,streaming_services,Partner_Yes,Dependents_Yes,PaperlessBilling_Yes,tenure_bin_1-2years,tenure_bin_2-4years,tenure_bin_4-6years
0,64,2,1,113.35,7222.75,0,112.85546875,63.72077635641818,7254.4,4,0,1,0,1,2,2,1,1,0,0,0,1
0,46,2,0,80.0,3769.7,0,81.95,47.12125,3680.0,1,1,1,0,1,3,0,1,1,1,0,1,0
0,52,1,0,80.95,4233.95,0,81.42211538461538,52.30327362569487,4209.400000000001,2,0,1,0,1,1,2,0,0,1,0,0,1
0,67,0,0,24.9,1680.25,0,25.078358208955223,67.47991967871486,1668.3,0,0,1,0,1,1,0,1,1,1,0,0,1
1,67,1,1,54.9,3725.5,0,55.6044776119403,67.85974499089254,3678.3,1,0,1,0,1,3,0,0,0,0,0,0,1
0,5,2,1,75.55,413.65,1,82.72999999999999,5.475181998676373,377.75,0,0,1,0,1,3,0,0,0,0,0,0,0
0,71,2,1,109.25,7707.7,0,108.55915492957746,70.55102974828375,7756.75,3,0,1,0,1,1,2,1,0,0,0,0,1
0,9,2,0,77.65,714.15,1,79.35,9.197037990985187,698.85,0,0,1,0,0,3,1,0,0,1,0,0,0
1,26,2,1,95.0,2497.2,1,96.04615384615384,26.286315789473683,2470.0,2,0,1,0,1,3,1,0,0,1,0,1,0
0,71,2,0,116.3,8309.55,0,117.03591549295774,71.44926913155632,8257.3,4,1,1,0,1,2,2,0,0,1,0,0,1
0,32,0,0,19.9,601.55,0,18.7984375,30.228643216080403,636.8,0,0,1,0,0,3,0,0,0,0,0,1,0
0,2,2,1,70.35,139.25,0,69.625,1.9793887704335469,140.7,0,0,1,0,0,3,0,0,0,0,0,0,0
0,71,0,0,25.6,1888.25,0,26.59507042253521,73.759765625,1817.6,0,0,1,0,1,1,0,1,0,0,0,0,1
0,60,1,1,44.45,2773.9,0,46.23166666666667,62.40494938132733,2667.0,2,0,0,1,0,2,1,0,0,1,0,0,1
1,55,2,1,100.15,5409.75,0,98.35909090909092,54.01647528706939,5508.25,1,0,1,0,1,2,2,0,0,1,0,0,1
0,54,2,0,105.4,5643.4,1,104.5074074074074,53.5426944971537,5691.6,3,1,1,0,0,2,2,0,0,1,0,0,1
0,2,2,1,95.85,197.7,1,98.85,2.0625978090766823,191.7,1,1,1,0,0,3,2,0,0,1,0,0,0
0,6,2,0,73.85,401.3,0,66.88333333333334,5.433987813134733,443.1,0,0,1,0,1,3,0,0,0,1,0,0,0
0,48,1,0,70.1,3238.4,0,67.46666666666667,46.19686162624822,3364.8,3,0,1,0,0,1,1,1,1,1,0,1,0
0,63,0,0,25.25,1573.05,0,24.96904761904762,62.2990099009901,1590.75,0,1,1,0,1,1,0,1,1,0,0,0,1
0,1,2,1,79.15,79.15,1,79.15,1.0,79.15,1,1,1,0,1,3,0,0,0,1,0,0,0
0,12,0,0,21.05,235.8,0,19.65,11.201900237529692,252.6,0,1,1,0,0,3,0,0,1,0,0,0,0
1,54,1,0,24.95,1364.75,0,25.27314814814815,54.6993987975952,1347.3,0,1,0,1,0,3,0,1,0,1,0,0,1
0,30,1,1,64.5,1985.15,0,66.17166666666667,30.777519379844964,1935.0,2,0,1,0,0,2,1,1,1,1,0,1,0
0,30,0,0,19.65,655.85,1,21.861666666666668,33.37659033078881,589.5,0,0,1,0,0,3,0,1,0,0,0,1,0
0,4,2,1,79.0,303.15,1,75.7875,3.8373417721518974,316.0,0,0,1,0,0,3,1,0,0,1,0,0,0
0,40,2,0,105.95,4335.2,0,108.38,40.91741387446909,4238.0,2,0,1,0,1,2,2,0,0,1,0,1,0
0,9,2,1,75.85,647.5,0,71.94444444444444,8.536585365853659,682.65,1,0,1,0,0,3,0,1,1,1,0,0,0
0,17,2,1,91.85,1574.45,1,92.61470588235296,17.141535111594994,1561.4499999999998,2,0,1,0,0,3,1,1,1,0,1,0,0
0,62,1,0,43.6,2748.7,0,44.33387096774193,63.04357798165137,2703.2000000000003,2,0,0,1,0,1,1,0,0,1,0,0,1
0,28,2,0,91.25,2483.65,0,88.70178571428572,27.218082191780823,2555.0,2,1,1,0,0,2,1,0,0,1,0,1,0
0,70,1,0,89.75,6367.2,0,90.96,70.94373259052925,6282.5,4,0,1,0,1,1,2,0,0,0,0,0,1
0,46,2,0,104.4,4904.2,0,106.61304347826086,46.97509578544061,4802.400000000001,3,0,1,0,0,1,2,0,0,1,0,1,0
0,23,2,0,90.15,2044.95,0,88.9108695652174,22.68386023294509,2073.4500000000003,1,0,1,0,1,3,1,1,0,0,1,0,0
0,47,1,1,40.3,1794.8,0,38.18723404255319,44.535980148883375,1894.1,3,1,0,1,0,2,0,1,1,0,0,1,0
0,68,2,0,105.25,7173.15,0,105.4875,68.15344418052256,7157.0,3,1,1,0,0,1,2,1,1,1,0,0,1
1,60,2,1,106.0,6441.4,1,107.35666666666664,60.76792452830188,6360.0,2,0,1,0,1,2,2,0,0,1,0,0,1
0,67,2,1,104.0,7039.05,0,105.06044776119404,67.68317307692308,6968.0,2,0,1,0,1,1,2,0,1,1,0,0,1
0,14,1,1,69.65,921.4,0,65.81428571428572,13.229002153625268,975.1,1,0,1,0,0,3,2,0,0,1,1,0,0
0,57,2,1,74.3,4018.35,0,70.49736842105263,54.08277254374159,4235.099999999999,0,1,1,0,1,3,0,1,1,1,0,0,1
0,55,2,0,100.9,5448.6,0,99.06545454545456,54.0,5549.5,1,0,1,0,1,2,2,1,1,0,0,0,1
0,1,0,0,20.25,20.25,0,20.25,1.0,20.25,0,1,1,0,0,3,0,0,0,1,0,0,0
0,1,1,0,49.9,49.9,1,49.9,1.0,49.9,1,1,1,0,0,3,0,0,1,1,0,0,0
0,23,2,0,96.9,2085.45,0,90.67173913043476,21.521671826625383,2228.7000000000003,2,1,1,0,1,3,1,0,0,1,1,0,0
0,13,2,1,100.35,1358.85,1,104.52692307692308,13.541106128550076,1304.55,1,0,1,0,1,3,2,0,0,1,1,0,0
0,47,2,1,104.1,5135.15,0,109.25851063829786,49.329010566762726,4892.7,2,1,1,0,1,3,2,1,0,1,0,1,0
0,38,0,0,20.1,730.1,0,19.21315789473684,36.32338308457711,763.8000000000001,0,1,1,0,0,2,0,0,0,0,0,1,0
1,38,2,0,74.95,2869.85,1,75.52236842105263,38.2901934623082,2848.1,0,0,1,0,1,3,0,1,0,1,0,1,0
1,2,1,0,56.55,118.25,0,59.125,2.0910698496905398,113.1,1,0,1,0,1,3,0,0,0,1,0,0,0
1,1,1,0,49.25,49.25,1,49.25,1.0,49.25,1,1,1,0,0,3,0,1,1,1,0,0,0
0,15,2,0,68.6,1108.6,0,73.90666666666667,16.160349854227405,1029.0,0,1,1,0,0,3,0,1,0,1,1,0,0
0,26,2,0,69.05,1815.65,0,69.83269230769231,26.29471397538016,1795.3,0,0,1,0,0,3,0,0,0,1,0,1,0
0,35,0,0,19.7,730.4,0,20.86857142857143,37.076142131979694,689.5,0,0,1,0,0,1,0,1,1,0,0,1,0
0,3,0,0,20.05,75.45,0,25.15,3.763092269326684,60.150000000000006,0,1,1,0,0,3,0,0,1,1,0,0,0
0,50,2,1,103.7,5071.05,1,101.421,48.90115718418515,5185.0,2,1,1,0,1,3,2,1,1,0,0,0,1
0,42,2,1,94.4,4014.6,0,95.58571428571427,42.52754237288135,3964.8,2,1,1,0,1,3,1,1,0,1,0,1,0
0,10,1,0,54.95,568.85,0,56.885000000000005,10.35213830755232,549.5,2,1,1,0,0,3,0,1,0,1,0,0,0
0,61,2,0,93.7,5860.7,0,96.07704918032786,62.54749199573105,5715.7,3,0,1,0,0,2,1,1,0,0,0,0,1
0,68,2,0,110.25,7279.35,0,107.04926470588236,66.02585034013606,7497.0,3,0,1,0,1,1,2,0,0,0,0,0,1
0,10,2,1,98.9,1064.95,0,106.495,10.767947421638018,989.0,2,1,1,0,0,2,2,0,0,1,0,0,0
0,65,2,1,89.75,5769.6,1,88.76307692307692,64.28523676880224,5833.75,3,1,1,0,1,2,0,1,0,0,0,0,1
0,72,1,0,80.45,5886.85,0,81.76180555555555,73.17402113113735,5792.400000000001,3,0,1,0,0,1,2,1,1,1,0,0,1
0,55,2,1,79.4,4238.45,0,77.06272727272727,53.38098236775818,4367.0,2,1,1,0,0,3,0,1,1,0,0,0,1
0,1,0,0,20.3,20.3,1,20.3,1.0,20.3,0,0,1,0,0,3,0,0,0,1,0,0,0
0,7,1,0,62.8,418.3,0,59.75714285714286,6.660828025477708,439.6,2,0,1,0,0,3,1,0,0,0,0,0,0
0,2,2,0,74.9,136.05,0,68.025,1.816421895861148,149.8,0,0,1,0,1,3,0,0,0,1,0,0,0
0,9,2,1,74.85,708.2,0,78.6888888888889,9.461589846359386,673.65,1,0,1,0,0,3,0,0,0,1,0,0,0
0,27,0,0,25.85,788.55,0,29.205555555555552,30.50483558994197,697.95,0,1,1,0,1,1,0,0,1,1,0,1,0
1,7,2,1,101.95,700.85,1,100.12142857142858,6.874448258950466,713.65,1,1,1,0,1,3,2,1,0,1,0,0,0
0,64,1,0,68.3,4378.8,0,68.41875,64.11127379209371,4371.2,3,0,1,0,0,1,1,1,0,1,0,0,1
0,70,1,0,48.4,3442.8,0,49.182857142857145,71.13223140495869,3388.0,3,1,0,1,0,1,1,0,0,0,0,0,1
1,2,2,1,94.0,181.7,1,90.85,1.9329787234042557,188.0,0,1,1,0,1,3,2,0,0,1,0,0,0
1,67,2,1,105.05,7171.7,0,107.04029850746268,68.26939552594003,7038.349999999999,3,1,1,0,0,1,2,0,0,1,0,0,1
0,45,2,0,89.3,4016.85,1,89.26333333333334,44.98152295632699,4018.5,1,0,1,0,1,3,1,0,0,1,0,1,0
0,24,0,0,25.15,553.0,0,23.041666666666668,21.98807157057654,603.5999999999999,0,0,1,0,1,1,0,0,0,0,1,0,0
0,4,0,0,19.5,96.85,0,24.2125,4.966666666666667,78.0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,44,2,0,92.95,4122.9,0,93.70227272727271,44.3561054330285,4089.8,1,1,1,0,0,3,2,1,1,1,0,1,0
0,72,0,0,20.7,1482.3,0,20.5875,71.6086956521739,1490.4,0,0,1,0,0,1,0,1,1,1,0,0,1
0,1,2,0,74.3,74.3,1,74.3,1.0,74.3,1,0,1,0,0,3,0,0,0,1,0,0,0
0,66,0,0,19.35,1240.8,0,18.8,64.12403100775192,1277.1,0,1,1,0,0,1,0,0,0,0,0,0,1
0,1,1,0,44.65,44.65,1,44.65,1.0,44.65,2,1,0,1,0,3,1,0,0,1,0,0,0
0,13,2,1,84.05,1095.3,1,84.25384615384615,13.031528851873883,1092.65,1,1,1,0,0,3,1,1,1,0,1,0,0
0,10,2,0,80.7,788.8,1,78.88,9.77447335811648,807.0,1,1,1,0,1,3,0,0,0,1,0,0,0
1,65,2,1,104.35,6578.55,0,101.20846153846152,63.04312410158122,6782.75,2,1,1,0,1,3,2,1,0,1,0,0,1
0,1,0,0,19.55,19.55,0,19.55,1.0,19.55,0,1,1,0,0,3,0,0,1,0,0,0,0
0,38,1,1,74.05,2802.3,0,73.74473684210527,37.84334908845375,2813.9,4,1,1,0,0,2,1,1,1,0,0,1,0
0,23,1,0,40.1,857.75,0,37.29347826086956,21.390274314214462,922.3,3,1,0,1,0,1,0,0,1,0,1,0,0
0,10,0,0,20.1,184.4,0,18.44,9.17412935323383,201.0,0,0,1,0,0,2,0,1,0,0,0,0,0
0,4,2,1,101.7,364.55,1,91.1375,3.58456243854474,406.8,1,1,1,0,1,3,2,0,1,1,0,0,0
0,72,1,0,83.55,6093.3,0,84.62916666666666,72.92998204667865,6015.599999999999,3,1,1,0,1,1,2,1,1,1,0,0,1
0,35,1,1,56.85,1861.1,0,53.17428571428571,32.73702726473175,1989.75,2,0,1,0,0,3,0,1,0,0,0,1,0
0,1,0,0,20.4,20.4,1,20.4,1.0,20.4,0,0,1,0,0,3,0,0,0,0,0,0,0
0,58,0,0,19.55,1079.65,0,18.614655172413794,55.22506393861893,1133.9,0,0,1,0,0,1,0,1,1,0,0,0,1
0,70,2,1,106.15,7475.1,0,106.78714285714288,70.4201601507301,7430.5,3,1,1,0,0,2,2,1,1,1,0,0,1
0,38,1,0,78.95,2862.55,0,75.33026315789475,36.257758074730845,3000.1,2,1,1,0,1,2,2,1,1,0,0,1,0
0,60,1,1,49.75,3069.45,0,51.1575,61.69748743718593,2985.0,1,0,0,1,0,3,2,1,1,1,0,0,1
0,26,2,0,92.4,2349.8,0,90.37692307692308,25.43073593073593,2402.4,2,1,1,0,1,3,1,0,0,1,0,1,0
0,8,1,0,58.2,469.25,0,58.65625,8.062714776632301,465.6,3,0,1,0,0,2,0,0,0,0,0,0,0
0,41,2,1,102.6,4213.35,1,102.76463414634148,41.06578947368422,4206.599999999999,2,1,1,0,1,2,2,1,1,1,0,1,0
1,36,2,0,91.95,3301.05,0,91.69583333333334,35.900489396411096,3310.2000000000003,1,0,1,0,1,3,1,1,0,1,0,1,0
1,54,1,0,65.25,3529.95,0,65.36944444444444,54.09885057471264,3523.5,2,1,1,0,0,2,1,0,0,0,0,0,1
0,71,2,0,106.0,7723.7,1,108.78450704225352,72.86509433962264,7526.0,2,1,1,0,1,1,2,1,1,1,0,0,1
0,55,2,1,73.1,4144.9,0,75.36181818181818,56.70177838577291,4020.5,0,0,1,0,1,3,0,0,0,1,0,0,1
0,72,1,0,59.75,4265.0,0,59.23611111111112,71.38075313807532,4302.0,2,0,1,0,1,1,0,0,0,0,0,0,1
0,3,1,0,55.1,154.65,1,51.55,2.8067150635208717,165.3,2,0,1,0,0,3,0,0,1,1,0,0,0
0,54,1,0,59.8,3246.45,0,60.11944444444444,54.28846153846154,3229.2,2,0,1,0,1,1,0,1,1,1,0,0,1
0,72,2,0,116.6,8337.45,0,115.79791666666668,71.50471698113209,8395.199999999999,4,1,1,0,1,1,2,1,1,1,0,0,1
0,52,2,1,109.3,5731.4,0,110.21923076923076,52.43732845379689,5683.599999999999,3,1,1,0,1,1,2,0,0,1,0,0,1
1,60,2,0,101.4,6176.6,0,102.94333333333334,60.91321499013807,6084.0,1,0,1,0,1,2,2,0,0,1,0,0,1
0,39,1,0,50.65,1905.4,0,48.85641025641026,37.618953603158936,1975.35,1,0,0,1,0,3,2,0,0,1,0,1,0
0,15,1,0,56.15,931.9,0,62.126666666666665,16.59661620658949,842.25,0,0,1,0,0,2,1,0,0,0,1,0,0
0,69,2,0,106.5,7348.8,1,106.50434782608696,69.00281690140845,7348.5,2,1,1,0,1,1,2,0,0,1,0,0,1
0,43,0,0,19.2,776.25,0,18.052325581395348,40.4296875,825.6,0,1,1,0,0,2,0,1,1,1,0,1,0
1,63,1,0,83.0,5243.05,0,83.22301587301588,63.16927710843374,5229.0,4,0,1,0,1,2,1,0,0,0,0,0,1
1,2,2,1,70.1,141.65,0,70.825,2.0206847360912983,140.2,0,1,1,0,0,3,0,1,0,0,0,0,0
0,72,2,0,108.3,7679.65,0,106.66180555555556,70.91089566020314,7797.599999999999,4,0,1,0,0,1,2,1,1,1,0,0,1
0,32,2,0,91.05,2954.5,1,92.328125,32.44920373421197,2913.6,1,0,1,0,1,3,1,1,1,1,0,1,0
0,40,0,0,25.25,1006.9,0,25.1725,39.87722772277228,1010.0,0,1,1,0,1,1,0,1,1,0,0,1,0
0,58,1,1,45.35,2540.1,0,43.79482758620689,56.01102535832414,2630.3,2,0,0,1,0,2,1,1,0,1,0,0,1
0,67,1,1,43.9,3097.2,0,46.22686567164179,70.55125284738041,2941.3,2,1,0,1,0,1,1,0,0,0,0,0,1
1,51,2,1,77.5,3807.35,1,74.65392156862745,49.12709677419355,3952.5,1,0,1,0,1,3,0,1,0,1,0,0,1
0,31,1,0,79.3,2484.0,0,80.12903225806451,31.32408575031526,2458.3,2,1,1,0,1,2,2,1,0,1,0,1,0
1,69,2,0,84.9,5785.65,0,83.85,68.14664310954063,5858.1,2,1,1,0,1,3,0,1,0,1,0,0,1
0,32,2,1,79.25,2619.15,0,81.8484375,33.04921135646688,2536.0,1,1,1,0,1,2,0,1,0,1,0,1,0
0,21,1,0,71.05,1524.85,0,72.61190476190475,21.46164672765658,1492.05,3,0,1,0,0,1,1,0,0,0,1,0,0
0,52,1,1,53.75,2790.65,0,53.66634615384616,51.91906976744186,2795.0,2,1,1,0,0,2,0,0,0,0,0,0,1
0,72,0,0,24.25,1784.5,0,24.78472222222222,73.58762886597938,1746.0,0,0,1,0,1,1,0,1,1,0,0,0,1
0,72,1,1,54.2,3937.45,1,54.68680555555555,72.64667896678966,3902.4,2,0,0,1,0,1,2,1,0,1,0,0,1
0,52,1,0,44.25,2276.1,0,43.77115384615384,51.43728813559322,2301.0,2,1,0,1,0,2,1,1,1,0,0,0,1
0,41,1,0,50.05,2029.05,0,49.4890243902439,40.54045954045954,2052.05,1,0,1,0,0,2,0,0,0,0,0,1,0
0,41,0,0,20.15,802.35,0,19.569512195121952,39.81885856079405,826.15,0,1,1,0,0,1,0,0,0,0,0,1,0
0,6,2,0,69.25,418.4,1,69.73333333333333,6.041877256317689,415.5,0,0,1,0,0,3,0,0,0,1,0,0,0
0,67,1,0,69.35,4653.25,0,69.45149253731343,67.09805335255949,4646.45,4,1,1,0,1,2,0,1,1,1,0,0,1
0,16,0,0,19.35,275.9,0,17.24375,14.258397932816536,309.6,0,0,1,0,0,3,0,1,1,0,1,0,0
0,17,0,0,19.15,343.45,0,20.20294117647059,17.934725848563968,325.54999999999995,0,1,1,0,0,1,0,0,0,0,1,0,0
0,35,1,0,61.0,2130.45,0,60.87,34.92540983606557,2135.0,3,1,1,0,0,3,0,1,0,0,0,1,0
0,58,0,0,20.5,1191.4,0,20.54137931034483,58.11707317073172,1189.0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,1,1,50.5,50.5,1,50.5,1.0,50.5,1,1,1,0,0,3,0,0,0,1,0,0,0
0,52,1,0,50.2,2554.0,0,49.11538461538461,50.87649402390438,2610.4,3,1,0,1,0,1,1,1,1,0,0,0,1
0,70,1,0,79.6,5589.45,0,79.84928571428571,70.21922110552764,5572.0,3,0,1,0,0,1,2,0,0,0,0,0,1
0,19,0,0,24.9,467.7,0,24.61578947368421,18.783132530120483,473.1,0,0,1,0,1,1,0,1,1,1,1,0,0
1,1,2,1,74.4,74.4,1,74.4,1.0,74.4,0,1,1,0,1,3,0,0,0,1,0,0,0
0,35,2,1,106.9,3756.45,0,107.32714285714285,35.13985032740879,3741.5,3,0,1,0,0,3,2,1,1,1,0,1,0
0,32,2,1,101.35,3334.9,0,104.215625,32.90478539713863,3243.2,1,0,1,0,1,3,2,0,0,1,0,1,0
0,17,1,0,55.35,920.5,0,54.14705882352941,16.630532971996388,940.95,2,0,1,0,0,3,0,1,1,1,1,0,0
0,67,1,0,50.55,3431.75,0,51.22014925373134,67.88822947576656,3386.85,1,0,1,0,0,2,0,1,1,0,0,0,1
0,9,0,0,19.5,150.35,0,16.705555555555556,7.71025641025641,175.5,0,0,1,0,0,3,0,0,0,0,0,0,0
0,31,1,0,79.45,2587.7,1,83.47419354838709,32.57016991818754,2462.9500000000003,2,1,1,0,1,2,2,0,1,1,0,1,0
0,4,2,1,90.65,367.95,0,91.9875,4.059018201875344,362.6,1,1,1,0,1,3,1,0,0,0,0,0,0
1,58,2,0,89.85,5125.75,0,88.375,57.04785754034502,5211.299999999999,3,1,1,0,1,2,0,1,1,1,0,0,1
0,60,1,0,79.0,4801.1,0,80.01833333333335,60.77341772151899,4740.0,3,1,1,0,0,2,2,0,0,0,0,0,1
0,58,2,1,104.65,6219.6,1,107.2344827586207,59.43239369326326,6069.700000000001,2,1,1,0,1,2,2,0,0,1,0,0,1
0,1,0,0,19.55,19.55,0,19.55,1.0,19.55,0,1,1,0,0,3,0,0,0,0,0,0,0
0,27,0,0,19.9,550.1,0,20.374074074074077,27.643216080402013,537.3,0,0,1,0,0,1,0,1,1,0,0,1,0
1,66,2,1,116.25,7862.25,0,119.125,67.63225806451612,7672.5,4,1,1,0,1,2,2,1,1,1,0,0,1
0,15,2,0,87.75,1242.2,0,82.81333333333333,14.156125356125356,1316.25,1,1,1,0,1,3,1,0,0,1,1,0,0
1,47,2,1,100.05,4871.05,1,103.63936170212766,48.68615692153924,4702.349999999999,1,1,1,0,1,3,2,1,0,1,0,1,0
0,41,2,0,81.3,3190.65,0,77.82073170731708,39.24538745387454,3333.3,1,0,1,0,1,3,0,0,0,1,0,1,0
0,59,1,1,44.3,2666.75,0,45.19915254237288,60.19751693002258,2613.7,0,1,0,1,0,3,2,1,0,1,0,0,1
0,50,2,0,70.35,3533.6,0,70.672,50.22885572139304,3517.4999999999995,0,0,1,0,0,1,0,0,1,0,0,0,1
0,17,1,0,44.45,792.15,0,46.59705882352941,17.821147356580425,755.6500000000001,2,1,0,1,0,2,1,1,1,0,1,0,0
0,6,1,1,49.15,295.65,0,49.275,6.015259409969481,294.9,1,1,1,0,0,3,0,1,1,1,0,0,0
1,51,1,0,29.45,1459.35,0,28.61470588235294,49.553480475382,1501.95,1,1,0,1,0,3,0,1,0,1,0,0,1
0,44,2,1,100.55,4398.15,1,99.95795454545454,43.74092491297861,4424.2,2,1,1,0,0,3,2,0,0,0,0,1,0
0,49,2,0,85.3,4297.95,0,87.71326530612245,50.3862837045721,4179.7,1,1,1,0,0,3,1,1,0,1,0,0,1
0,2,2,1,95.65,167.3,1,83.65,1.7490852064819655,191.3,1,1,1,0,0,3,2,0,0,0,0,0,0
0,59,1,0,69.1,4096.9,0,69.43898305084745,59.28943560057887,4076.9,2,1,1,0,1,2,1,1,0,1,0,0,1
1,50,1,0,70.35,3454.6,0,69.092,49.10589907604833,3517.4999999999995,2,1,1,0,1,3,1,0,0,1,0,0,1
0,59,0,0,20.6,1286.0,0,21.79661016949153,62.42718446601941,1215.4,0,0,1,0,0,1,0,1,1,0,0,0,1
0,18,2,0,74.15,1387.0,0,77.05555555555556,18.70532703978422,1334.7,0,1,1,0,1,3,0,0,0,0,1,0,0
0,10,2,1,75.05,786.3,0,78.63,10.47701532311792,750.5,0,1,1,0,1,3,0,0,0,0,0,0,0
0,14,1,1,44.6,641.25,0,45.80357142857143,14.37780269058296,624.4,0,1,1,0,0,2,0,1,0,0,1,0,0
0,35,0,0,21.45,705.45,0,20.15571428571429,32.888111888111894,750.75,0,1,1,0,0,1,0,0,0,0,0,1,0
0,8,1,0,43.45,345.5,0,43.1875,7.951668584579976,347.6,0,1,1,0,0,2,0,1,1,1,0,0,0
0,18,0,0,20.05,345.9,0,19.216666666666665,17.251870324189525,360.9,0,1,1,0,0,2,0,1,1,0,1,0,0
0,60,2,0,94.15,5811.8,0,96.86333333333332,61.72915560276155,5649.0,2,0,1,0,1,2,1,1,1,0,0,0,1
0,1,2,1,94.4,94.4,1,94.4,1.0,94.4,1,0,1,0,0,3,2,0,0,0,0,0,0
0,6,0,0,19.55,124.45,0,20.741666666666667,6.365728900255754,117.3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,19,1,0,75.9,1375.6,0,72.39999999999999,18.123847167325422,1442.1,3,0,1,0,1,3,1,0,1,1,1,0,0
0,53,1,0,64.15,3491.55,0,65.87830188679246,54.42790335151987,3399.9500000000003,3,1,1,0,1,2,0,1,1,0,0,0,1
1,72,2,0,109.55,7920.7,0,110.00972222222222,72.30214513920585,7887.599999999999,3,1,1,0,1,1,2,1,0,1,0,0,1
0,60,2,0,110.8,6640.7,0,110.67833333333331,59.93411552346571,6648.0,3,0,1,0,1,1,2,1,0,1,0,0,1
0,1,1,0,55.0,55.0,1,55.0,1.0,55.0,0,0,1,0,0,3,1,0,0,1,0,0,0
0,13,1,0,53.45,718.1,0,55.23846153846154,13.434985968194574,694.85,2,0,1,0,0,3,0,0,1,0,1,0,0
0,5,2,0,69.95,320.4,0,64.08,4.580414581844174,349.75,0,0,1,0,0,3,0,1,1,0,0,0,0
0,1,2,1,101.45,101.45,1,101.45,1.0,101.45,1,1,1,0,1,3,2,0,0,1,0,0,0
0,13,2,1,97.0,1334.45,0,102.65,13.75721649484536,1261.0,1,1,1,0,0,3,2,1,1,0,1,0,0
0,37,1,0,90.6,3358.65,0,90.77432432432433,37.07119205298014,3352.2,4,1,1,0,1,2,2,0,0,1,0,1,0
0,64,2,0,73.55,4764.0,0,74.4375,64.77226376614549,4707.2,1,1,1,0,0,3,0,1,0,1,0,0,1
0,5,1,0,67.95,350.3,1,70.06,5.155261221486387,339.75,2,0,1,0,1,3,1,1,0,0,0,0,0
0,61,2,0,94.35,5703.0,0,93.49180327868852,60.44515103338633,5755.349999999999,2,0,1,0,1,1,1,1,0,1,0,0,1
0,1,2,1,69.5,69.5,1,69.5,1.0,69.5,0,0,1,0,0,3,0,0,0,1,0,0,0
0,1,0,0,18.85,18.85,1,18.85,1.0,18.85,0,1,1,0,0,3,0,0,0,1,0,0,0
0,26,0,0,19.4,525.55,0,20.213461538461537,27.09020618556701,504.4,0,1,1,0,0,2,0,0,0,0,0,1,0
0,1,2,1,69.2,69.2,1,69.2,1.0,69.2,0,0,1,0,0,3,0,0,0,1,0,0,0
0,24,0,0,19.75,483.15,0,20.13125,24.463291139240503,474.0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,17,1,1,54.6,934.8,0,54.98823529411764,17.12087912087912,928.2,2,1,0,1,0,2,2,1,0,0,1,0,0
0,26,1,0,29.8,786.5,0,30.25,26.392617449664428,774.8000000000001,1,0,0,1,0,3,0,0,1,1,0,1,0
0,1,2,1,69.65,69.65,1,69.65,1.0,69.65,0,1,1,0,0,3,0,0,0,1,0,0,0
1,40,2,1,101.85,4086.3,1,102.1575,40.120765832106045,4074.0,1,1,1,0,1,3,2,1,0,0,0,1,0
0,52,2,1,103.05,5364.8,0,103.16923076923078,52.06016496846191,5358.599999999999,2,1,1,0,1,3,2,0,0,1,0,0,1
0,1,2,1,82.3,82.3,1,82.3,1.0,82.3,2,0,1,0,0,3,0,0,0,1,0,0,0
0,1,0,0,20.3,20.3,0,20.3,1.0,20.3,0,1,1,0,0,3,0,0,0,0,0,0,0
0,21,1,0,35.1,770.4,0,36.68571428571428,21.94871794871795,737.1,2,0,0,1,0,1,0,0,0,0,1,0,0
0,67,2,0,105.7,6816.95,0,101.7455223880597,64.49337748344371,7081.900000000001,2,0,1,0,1,2,2,1,0,1,0,0,1
0,44,1,0,56.25,2419.55,0,54.98977272727273,43.01422222222222,2475.0,2,0,1,0,0,3,0,1,1,0,0,1,0
0,70,1,1,60.35,4138.7,0,59.12428571428571,68.57829328914664,4224.5,3,1,0,1,0,2,2,1,1,0,0,0,1
0,3,2,1,79.25,267.6,1,89.2,3.3766561514195588,237.75,0,1,1,0,0,3,1,0,0,0,0,0,0
0,56,1,0,59.8,3457.45,0,61.740178571428565,57.81688963210702,3348.8,3,1,1,0,0,1,0,1,1,1,0,0,1
0,13,2,1,84.6,1115.2,1,85.78461538461539,13.182033096926716,1099.8,0,0,1,0,1,3,1,0,0,1,1,0,0
0,58,2,0,93.4,5435.6,1,93.71724137931037,58.19700214132762,5417.200000000001,2,0,1,0,1,3,1,1,1,1,0,0,1
0,42,2,1,94.2,4186.3,1,99.67380952380952,44.44055201698514,3956.4,0,0,1,0,1,3,2,1,1,1,0,1,0
1,1,1,1,25.05,25.05,1,25.05,1.0,25.05,0,1,0,1,0,3,0,1,0,0,0,0,0
0,46,2,0,99.65,4630.2,0,100.65652173913044,46.464626191670845,4583.900000000001,3,0,1,0,1,1,1,1,1,0,0,1,0
0,63,1,0,50.65,3221.25,0,51.13095238095238,63.59822309970385,3190.95,1,0,1,0,0,1,0,1,1,1,0,0,1
